time, wave, castedWave, filteredWave
0.412018, -899.529907, -899.529907, -0.085846
0.412041, -987.124207, -987.124207, -0.116653
0.412063, -716.105286, -716.105286, -0.105026
0.412086, -184.395355, -184.395355, -0.055237
0.412109, 414.408752, 414.408752, 0.014679
0.412132, 862.425842, 862.425842, 0.079239
0.412154, 996.640198, 996.640198, 0.114975
0.412177, 768.216492, 768.216492, 0.108871
0.412200, 260.269104, 260.269104, 0.063171
0.412222, -342.379944, -342.379944, -0.005539
0.412245, -819.989807, -819.989807, -0.072174
0.412268, -999.994385, -999.994385, -0.112610
0.412290, -816.140442, -816.140442, -0.112061
0.412313, -335.325195, -335.325195, -0.070801
0.412336, 267.501678, 267.501678, -0.003708
0.412358, 772.995239, 772.995239, 0.064651
0.412381, 997.226318, 997.226318, 0.109573
0.412404, 859.018555, 859.018555, 0.114578
0.412426, 408.308105, 408.308105, 0.077988
0.412449, -190.969589, -190.969589, 0.012939
0.412472, -720.760986, -720.760986, -0.056717
0.412494, -988.295898, -988.295898, -0.105835
0.412517, -896.228882, -896.228882, -0.116348
0.412540, -478.059570, -478.059570, -0.084625
0.412562, 114.056786, 114.056778, -0.022018
0.412585, 664.070557, 664.070557, 0.048477
0.412608, 973.255249, 973.255249, 0.101425
0.412630, 928.310730, 928.310730, 0.117447
0.412653, 545.590515, 545.590515, 0.090790
0.412676, -35.648510, -35.648499, 0.031052
0.412698, -603.916443, -603.916443, -0.039948
0.412721, -952.443054, -952.443054, -0.096436
0.412744, -954.413147, -954.413147, -0.117828
0.412766, -609.748352, -609.748352, -0.096390
0.412789, -42.980164, -42.980164, -0.039902
0.412812, 539.426819, 539.426819, 0.031113
0.412834, 925.557678, 925.557678, 0.090820
0.412857, 974.914612, 974.914612, 0.117462
0.412880, 669.538574, 669.538574, 0.101379
0.412903, 120.543831, 120.543823, 0.048401
0.412925, -472.312042, -472.312042, -0.022186
0.412948, -892.950012, -892.950012, -0.084702
0.412971, -989.388550, -989.388550, -0.116364
0.412993, -725.827637, -725.827637, -0.105804
0.413016, -198.166687, -198.166687, -0.056671
0.413039, 401.599335, 401.599335, 0.013000
0.413061, 855.239197, 855.239197, 0.078049
0.413084, 997.691223, 997.691223, 0.114578
0.413107, 777.122803, 777.122803, 0.109512
0.413129, 274.564362, 274.564362, 0.064590
0.413152, -328.403687, -328.403687, -0.003784
0.413175, -811.878601, -811.878601, -0.070831
0.413197, -999.942932, -999.942932, -0.112106
0.413220, -824.167480, -824.167480, -0.112564
0.413243, -348.509949, -348.509949, -0.072113
0.413265, 253.956573, 253.956573, -0.005356
0.413288, 763.498596, 763.498596, 0.063232
0.413311, 996.012451, 996.012451, 0.108917
0.413333, 866.116638, 866.116638, 0.114944
0.413356, 421.075195, 421.075195, 0.079224
0.413379, -177.178925, -177.178925, 0.014587
0.413401, -710.964600, -710.964600, -0.055252
0.413424, -986.058350, -986.058350, -0.105103
0.413447, -902.364319, -902.364319, -0.116592
0.413469, -491.037109, -491.037109, -0.085815
0.413492, 99.305870, 99.305862, -0.023727
0.413515, 653.515320, 653.515320, 0.046921
0.413537, 969.936340, 969.936340, 0.100586
0.413560, 933.435791, 933.435791, 0.117554
0.413583, 557.294739, 557.294739, 0.091858
0.413605, -21.623848, -21.623840, 0.032623
0.413628, -592.674377, -592.674377, -0.038361
0.413651, -947.817688, -947.817688, -0.095505
0.413673, -958.736267, -958.736267, -0.117783
0.413696, -620.808533, -620.808533, -0.097382
0.413719, -56.993038, -56.993027, -0.041412
0.413741, 527.559937, 527.559937, 0.029495
0.413764, 920.154724, 920.154724, 0.089798
0.413787, 977.941467, 977.941467, 0.117294
0.413810, 679.893860, 679.893860, 0.102249
0.413832, 135.257568, 135.257568, 0.049911
0.413855, -459.183868, -459.183868, -0.020432
0.413878, -886.546387, -886.546387, -0.083527
0.413900, -991.329651, -991.329651, -0.116074
0.413923, -735.407166, -735.407166, -0.106552
0.413946, -211.899017, -211.899017, -0.058090
0.413968, 388.710846, 388.710846, 0.011353
0.413991, 847.456970, 847.456970, 0.076767
0.414014, 998.588928, 998.588928, 0.114151
0.414036, 786.373779, 786.373779, 0.110168
0.414059, 288.028229, 288.028229, 0.065964
0.414082, -315.119446, -315.119446, -0.002090
0.414104, -803.607605, -803.607605, -0.069550
0.414127, -999.694641, -999.694641, -0.111542
0.414150, -832.032227, -832.032227, -0.113098
0.414172, -362.376678, -362.376678, -0.073395
0.414195, 239.579819, 239.579819, -0.007172
0.414218, 754.362671, 754.362671, 0.061859
0.414240, 994.662720, 994.662720, 0.108200
0.414263, 873.044189, 873.044189, 0.115372
0.414286, 433.759369, 433.759369, 0.080368
0.414308, -163.353394, -163.353394, 0.016296
0.414331, -701.028320, -701.028320, -0.053864
0.414354, -983.481262, -983.481262, -0.104263
0.414376, -908.658569, -908.658569, -0.116898
0.414399, -503.210907, -503.210907, -0.086899
0.414422, 85.335373, 85.335373, -0.025391
0.414444, 642.831482, 642.831482, 0.045441
0.414467, 966.426575, 966.426575, 0.099670
0.414490, 938.377136, 938.377136, 0.117706
0.414512, 568.889282, 568.889282, 0.092834
0.414535, -6.789760, -6.789749, 0.034317
0.414558, -580.660278, -580.660278, -0.036774
0.414580, -943.251465, -943.251465, -0.094406
0.414603, -962.630615, -962.630615, -0.117828
0.414626, -631.746460, -631.746460, -0.098221
0.414649, -70.994698, -70.994690, -0.043045
0.414671, 515.589233, 515.589233, 0.027969
0.414694, 914.570618, 914.570618, 0.088638
0.414717, 980.932556, 980.932556, 0.117218
0.414739, 690.697815, 690.697815, 0.103027
0.414762, 149.145386, 149.145386, 0.051514
0.414785, -446.675171, -446.675171, -0.018875
0.414807, -879.968262, -879.968262, -0.082275
0.414830, -993.075623, -993.075623, -0.115860
0.414853, -744.841919, -744.841919, -0.107162
0.414875, -226.373993, -226.373993, -0.059647
0.414898, 374.999512, 374.999512, 0.009674
0.414921, 839.925476, 839.925476, 0.075409
0.414943, 999.235718, 999.235718, 0.113785
0.414966, 794.963501, 794.963501, 0.110687
0.414989, 301.435364, 301.435364, 0.067398
0.415011, -301.773163, -301.773163, -0.000504
0.415034, -795.178345, -795.178345, -0.068146
0.415057, -999.218018, -999.218018, -0.111053
0.415079, -840.170105, -840.170105, -0.113525
0.415102, -375.417480, -375.417480, -0.074768
0.415125, 225.934769, 225.934769, -0.008774
0.415147, 745.078247, 745.078247, 0.060394
0.415170, 993.117188, 993.117188, 0.107590
0.415193, 879.799927, 879.799927, 0.115646
0.415215, 446.358185, 446.358185, 0.081619
0.415238, -148.699509, -148.699509, 0.017929
0.415261, -690.371704, -690.371704, -0.052246
0.415283, -980.844849, -980.844849, -0.103516
0.415306, -914.427246, -914.427246, -0.117020
0.415329, -515.285645, -515.285645, -0.088074
0.415351, 71.348083, 71.348083, -0.026947
0.415374, 632.021057, 632.021057, 0.043854
0.415397, 962.726501, 962.726501, 0.098831
0.415419, 943.401123, 943.401123, 0.117737
0.415442, 581.027344, 581.027344, 0.093948
0.415465, 7.240655, 7.240646, 0.035873
0.415488, -569.180603, -569.180603, -0.035126
0.415510, -938.499512, -938.499512, -0.093491
0.415533, -966.335449, -966.335449, -0.117691
0.415556, -642.560059, -642.560059, -0.099197
0.415578, -84.982376, -84.982376, -0.044495
0.415601, 502.821198, 502.821198, 0.026245
0.415624, 908.470215, 908.470215, 0.087540
0.415646, 983.562744, 983.562744, 0.116943
0.415669, 700.775635, 700.775635, 0.103882
0.415692, 163.003860, 163.003860, 0.052948
0.415714, -434.078552, -434.078552, -0.017197
0.415737, -873.216919, -873.216919, -0.081131
0.415760, -994.709106, -994.709106, -0.115494
0.415782, -754.658569, -754.658569, -0.107941
0.415805, -240.017563, -240.017563, -0.061050
0.415828, 361.956390, 361.956390, 0.007980
0.415850, 832.228699, 832.228699, 0.074173
0.415873, 999.685791, 999.685791, 0.113297
0.415896, 803.396667, 803.396667, 0.111282
0.415918, 314.783203, 314.783203, 0.068710
0.415941, -287.596405, -287.596405, 0.001221
0.415964, -786.095154, -786.095154, -0.066742
0.415986, -998.564880, -998.564880, -0.110428
0.416009, -847.696289, -847.696289, -0.113983
0.416032, -388.384399, -388.384399, -0.076019
0.416054, 212.245239, 212.245239, -0.010422
0.416077, 735.647217, 735.647217, 0.058975
0.416100, 991.376160, 991.376160, 0.106903
0.416122, 886.754944, 886.754944, 0.115982
0.416145, 459.584381, 459.584381, 0.082855
0.416168, -134.810791, -134.810791, 0.019623
0.416190, -680.153625, -680.153625, -0.050781
0.416213, -978.015381, -978.015381, -0.102676
0.416236, -920.015930, -920.015930, -0.117249
0.416259, -527.258972, -527.258972, -0.089127
0.416281, 57.346745, 57.346741, -0.028580
0.416304, 620.454956, 620.454956, 0.042297
0.416327, 958.607971, 958.607971, 0.097855
0.416349, 947.961365, 947.961365, 0.117783
0.416372, 592.388977, 592.388977, 0.094925
0.416395, 21.269646, 21.269638, 0.037476
0.416417, -557.588867, -557.588867, -0.033569
0.416440, -933.562805, -933.562805, -0.092438
0.416463, -970.046021, -970.046021, -0.117645
0.416485, -653.856567, -653.856567, -0.100113
0.416508, -99.754532, -99.754532, -0.046143
0.416531, 490.644257, 490.644257, 0.024612
0.416553, 902.516907, 902.516907, 0.086395
0.416576, 985.999329, 985.999329, 0.116760
0.416599, 710.715454, 710.715454, 0.104630
0.416621, 176.830246, 176.830246, 0.054443
0.416644, -420.666168, -420.666168, -0.015533
0.416667, -865.891174, -865.891174, -0.079834
0.416689, -996.052551, -996.052551, -0.115158
0.416712, -763.789673, -763.789673, -0.108566
0.416735, -253.613892, -253.613892, -0.062469
0.416757, 348.842010, 348.842010, 0.006348
0.416780, 824.368042, 824.368042, 0.072861
0.416803, 999.939087, 999.939087, 0.112869
0.416825, 812.141785, 812.141785, 0.111816
0.416848, 328.829559, 328.829559, 0.070145
0.416871, -274.130768, -274.130768, 0.002899
0.416893, -777.345703, -777.345703, -0.065338
0.416916, -997.715210, -997.715210, -0.109879
0.416939, -855.055542, -855.055542, -0.114349
0.416961, -401.274841, -401.274841, -0.077316
0.416984, 198.513931, 198.513931, -0.012039
0.417007, 725.517395, 725.517395, 0.057480
0.417029, 989.322937, 989.322937, 0.106186
0.417052, 893.152893, 893.152893, 0.116226
0.417075, 471.999725, 471.999725, 0.084061
0.417098, -120.895523, -120.895523, 0.021225
0.417120, -669.801636, -669.801636, -0.049271
0.417143, -974.993408, -974.993408, -0.101868
0.417166, -925.423462, -925.423462, -0.117386
0.417188, -539.806458, -539.806458, -0.090240
0.417211, 42.529671, 42.529663, -0.030289
0.417234, 609.390930, 609.390930, 0.040726
0.417256, 954.518860, 954.518860, 0.096893
0.417279, 952.335022, 952.335022, 0.117844
0.417302, 603.634033, 603.634033, 0.095856
0.417324, 35.294449, 35.294449, 0.039062
0.417347, -545.212585, -545.212585, -0.031967
0.417370, -928.142944, -928.142944, -0.091324
0.417392, -973.358704, -973.358704, -0.117538
0.417415, -664.407654, -664.407654, -0.100967
0.417438, -113.704803, -113.704803, -0.047653
0.417460, 478.370697, 478.370697, 0.022980
0.417483, 896.385986, 896.385986, 0.085266
0.417506, 988.241760, 988.241760, 0.116531
0.417528, 721.073486, 721.073486, 0.105408
0.417551, 191.412170, 191.412170, 0.055984
0.417574, -407.896454, -407.896454, -0.013840
0.417596, -858.787659, -858.787659, -0.078613
0.417619, -997.199890, -997.199890, -0.114792
0.417642, -772.770447, -772.770447, -0.109192
0.417664, -267.160309, -267.160309, -0.063873
0.417687, 335.658936, 335.658936, 0.004700
0.417710, 815.879822, 815.879822, 0.071518
0.417732, 999.992798, 999.992798, 0.112350
0.417755, 820.247864, 820.247864, 0.112335
0.417778, 342.047058, 342.047058, 0.071457
0.417800, -260.611176, -260.611176, 0.004562
0.417823, -768.443237, -768.443237, -0.063965
0.417846, -996.669189, -996.669189, -0.109253
0.417868, -862.246460, -862.246460, -0.114761
0.417891, -414.819061, -414.819061, -0.078568
0.417914, 183.952164, 183.952164, -0.013809
0.417937, 715.790466, 715.790466, 0.056000
0.417959, 987.180847, 987.180847, 0.105438
0.417982, 899.375061, 899.375061, 0.116516
0.418005, 484.322174, 484.322174, 0.085175
0.418027, -106.956459, -106.956451, 0.022873
0.418050, -658.712219, -658.712219, -0.047745
0.418073, -971.589233, -971.589233, -0.100967
0.418095, -930.943237, -930.943237, -0.117538
0.418118, -551.563660, -551.563660, -0.091309
0.418141, 28.508106, 28.508102, -0.031891
0.418163, 598.206909, 598.206909, 0.039169
0.418186, 950.241821, 950.241821, 0.095947
0.418209, 956.521240, 956.521240, 0.117828
0.418231, 615.395142, 615.395142, 0.096863
0.418254, 50.116501, 50.116501, 0.040695
0.418277, -533.397583, -533.397583, -0.030319
0.418299, -922.829285, -922.829285, -0.090271
0.418322, -976.479858, -976.479858, -0.117416
0.418345, -674.827881, -674.827881, -0.101791
0.418367, -127.632698, -127.632690, -0.049194
0.418390, 466.002991, 466.002991, 0.021393
0.418413, 889.711304, 889.711304, 0.084076
0.418435, 990.401306, 990.401306, 0.116272
0.418458, 730.723328, 730.723328, 0.106125
0.418481, 205.163986, 205.163986, 0.057465
0.418503, -395.046448, -395.046448, -0.012222
0.418526, -851.515076, -851.515076, -0.077347
0.418549, -998.150940, -998.150940, -0.114426
0.418571, -781.599060, -781.599060, -0.109787
0.418594, -281.426849, -281.426849, -0.065323
0.418617, 321.647522, 321.647522, 0.002960
0.418639, 807.687012, 807.687012, 0.070145
0.418662, 999.841064, 999.841064, 0.111847
0.418685, 828.192444, 828.192444, 0.112823
0.418707, 355.197205, 355.197205, 0.072754
0.418730, -247.040268, -247.040268, 0.006241
0.418753, -759.389526, -759.389526, -0.062607
0.418775, -995.349670, -995.349670, -0.108582
0.418798, -869.665405, -869.665405, -0.115173
0.418821, -427.544250, -427.544250, -0.079788
0.418844, 170.143402, 170.143402, -0.015472
0.418866, 705.922607, 705.922607, 0.054565
0.418889, 984.844421, 984.844421, 0.104675
0.418912, 905.420166, 905.420166, 0.116760
0.418934, 497.248016, 497.248016, 0.086334
0.418957, -92.194611, -92.194611, 0.024597
0.418980, -648.091248, -648.091248, -0.046188
0.419002, -968.173035, -968.173035, -0.100098
0.419025, -935.974854, -935.974854, -0.117645
0.419048, -563.212341, -563.212341, -0.092346
0.419070, 14.480931, 14.480927, -0.033463
0.419093, 586.905151, 586.905151, 0.037598
0.419116, 945.515930, 945.515930, 0.094971
0.419138, 960.742859, 960.742859, 0.117798
0.419161, 626.393311, 626.393311, 0.097824
0.419184, 64.124008, 64.124008, 0.042221
0.419206, -521.477539, -521.477539, -0.028702
0.419229, -917.333923, -917.333923, -0.089218
0.419252, -979.408752, -979.408752, -0.117249
0.419274, -685.115295, -685.115295, -0.102631
0.419297, -142.332504, -142.332504, -0.050705
0.419320, 452.825806, 452.825806, 0.019638
0.419342, 883.218689, 883.218689, 0.082901
0.419365, 992.243103, 992.243103, 0.115967
0.419388, 740.229370, 740.229370, 0.106857
0.419410, 218.875412, 218.875412, 0.058868
0.419433, -382.118683, -382.118683, -0.010544
0.419456, -844.074890, -844.074890, -0.076126
0.419478, -998.942871, -998.942871, -0.113998
0.419501, -790.766968, -790.766968, -0.110428
0.419524, -294.862152, -294.862152, -0.066711
0.419546, 308.331329, 308.331329, 0.001312
0.419569, 799.335205, 799.335205, 0.068802
0.419592, 999.492554, 999.492554, 0.111313
0.419615, 835.973938, 835.973938, 0.113281
0.419637, 369.025909, 369.025909, 0.074097
0.419660, -232.637726, -232.637726, 0.007965
0.419683, -749.653687, -749.653687, -0.061096
0.419705, -993.900208, -993.900208, -0.107925
0.419728, -876.505676, -876.505676, -0.115479
0.419751, -440.185272, -440.185272, -0.081039
0.419773, 156.301147, 156.301147, -0.017075
0.419796, 695.915771, 695.915771, 0.053070
0.419819, 982.163025, 982.163025, 0.103912
0.419841, 911.618286, 911.618286, 0.116959
0.419864, 509.371674, 509.371674, 0.087509
0.419887, -78.215218, -78.215210, 0.026184
0.419909, -637.342651, -637.342651, -0.044632
0.419932, -964.566284, -964.566284, -0.099243
0.419955, -940.822266, -940.822266, -0.117722
0.419977, -574.750122, -574.750122, -0.093353
0.420000, -0.354284, -0.354279, -0.035110
0.420023, 574.829163, 574.829163, 0.035950
0.420045, 940.854980, 940.854980, 0.093918
0.420068, 964.540771, 964.540771, 0.117783
0.420091, 637.268250, 637.268250, 0.098694
0.420113, 78.118889, 78.118881, 0.043808
0.420136, -509.454834, -509.454834, -0.027130
0.420159, -911.658020, -911.658020, -0.088089
0.420181, -982.295959, -982.295959, -0.117126
0.420204, -695.846375, -695.846375, -0.103439
0.420227, -156.205719, -156.205719, -0.052261
0.420249, 440.272034, 440.272034, 0.018036
0.420272, 876.552185, 876.552185, 0.081680
0.420295, 993.889526, 993.889526, 0.115692
0.420317, 749.589722, 749.589722, 0.107513
0.420340, 232.543747, 232.543747, 0.060318
0.420363, -368.367249, -368.367249, -0.008881
0.420385, -836.026978, -836.026978, -0.074753
0.420408, -999.489502, -999.489502, -0.113571
0.420431, -799.277161, -799.277161, -0.110977
0.420454, -308.239441, -308.239441, -0.068085
0.420476, 294.954498, 294.954498, -0.000336
0.420499, 790.826111, 790.826111, 0.067444
0.420522, 998.910034, 998.910034, 0.110779
0.420544, 844.023071, 844.023071, 0.113724
0.420567, 382.029388, 382.029388, 0.075439
0.420590, -218.969696, -218.969696, 0.009583
0.420612, -740.294373, -740.294373, -0.059631
0.420635, -992.255066, -992.255066, -0.107300
0.420658, -883.173340, -883.173340, -0.115738
0.420680, -452.739655, -452.739655, -0.082291
0.420703, 141.631104, 141.631104, -0.018707
0.420726, 685.185669, 685.185669, 0.051437
0.420748, 979.428223, 979.428223, 0.103149
0.420771, 917.295471, 917.295471, 0.117096
0.420794, 521.395081, 521.395081, 0.088654
0.420816, -64.220428, -64.220428, 0.027740
0.420839, -626.468628, -626.468628, -0.043060
0.420862, -960.769653, -960.769653, -0.098389
0.420884, -945.746399, -945.746399, -0.117752
0.420907, -586.826904, -586.826904, -0.094467
0.420930, -14.384319, -14.384308, -0.036667
0.420952, 563.292175, 563.292175, 0.034317
0.420975, 936.008850, 936.008850, 0.092972
0.420998, 968.148865, 968.148865, 0.117630
0.421020, 648.017639, 648.017639, 0.099686
0.421043, 92.098396, 92.098389, 0.045242
0.421066, -496.633118, -496.633118, -0.025375
0.421088, -905.461182, -905.461182, -0.087021
0.421111, -984.827637, -984.827637, -0.116791
0.421134, -705.854126, -705.854126, -0.104324
0.421156, -170.048187, -170.048187, -0.053650
0.421179, 427.631592, 427.631592, 0.016312
0.421202, 869.713135, 869.713135, 0.080566
0.421224, 995.417664, 995.417664, 0.115280
